GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
846394077,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,040,040,04,1,1.0,7,1,7,2.57289879931389,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20190519221500,Consult,Verbal cooperation
846395356,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,10,1,10,-3.52422907488986,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519223000,Consult,Verbal cooperation
846395984,20190519,201905,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,9,1,9,-3.52422907488986,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519223000,Consult,Verbal cooperation
846396630,20190512,201905,USAGOV,THE US,USA,,,,,GOV,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,172,172,17,4,-5.0,6,1,6,-4.84848484848484,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519224500,Coerce,Material conflict
846399454,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,10,1,10,10.0917431192661,4,"Zhao Jian, Jiangsu, China",CH,CH04,13156,34.1292,119.104,-3855643,4,"Zhao Jian, Jiangsu, China",CH,CH04,13156,34.1292,119.104,-3855643,4,"Zhao Jian, Jiangsu, China",CH,CH04,13156,34.1292,119.104,-3855643,20190519231500,Engage in diplomatic cooperation,Verbal cooperation
846399897,20190519,201905,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,050,050,05,1,3.5,8,1,8,10.0917431192661,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,4,"Zhao Jian, Jiangsu, China",CH,CH04,13156,34.1292,119.104,-3855643,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20190519231500,Engage in diplomatic cooperation,Verbal cooperation
846401273,20190519,201905,USA,CHICAGO,USA,,,,,,,,CHNOPP,TIBET,CHN,,,,,OPP,,,1,051,051,05,1,3.4,10,1,10,0.0,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20190519233000,Engage in diplomatic cooperation,Verbal cooperation
846401274,20190519,201905,USA,CHICAGO,USA,,,,,,,,CHNOPP,TIBET,CHN,,,,,OPP,,,1,141,141,14,3,-6.5,10,1,10,0.0,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20190519233000,Protest,Verbal conflict
846402524,20190519,201905,USA,BOSTON,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,073,073,07,2,7.4,10,1,10,3.55191256830601,4,"Lotu, Qinghai, China",CH,CH06,13208,36.48,102.416,-1920145,4,"Lotu, Qinghai, China",CH,CH06,13208,36.48,102.416,-1920145,4,"Lotu, Qinghai, China",CH,CH06,13208,36.48,102.416,-1920145,20190519234500,Provide aid,Material cooperation
846405206,20190520,201905,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,014,014,01,1,0.0,18,9,18,-0.440158633505177,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190520000000,Make public statement,Verbal cooperation
846405207,20190520,201905,USA,UNITED STATES,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,030,030,03,1,4.0,10,1,10,0.0,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,20190520000000,Express intent to cooperate,Verbal cooperation
