month,country,domain,data_status,preference_update_impact,weekly_variation,weekly_peak,weekly_recent
201702,US,law,observed,-0.7299668038527896,0.541768700486987,0.5342625220634205,-0.526756343639854
201702,US,politics,observed,-0.018981457627481737,0.39049930222728024,0.10310953454432552,-0.0841336269695127
201702,US,security,observed,-0.7906081904414799,1.0142491106772327,0.6512669308535061,-0.45622200567358406
201702,US,society_humanitarian,observed,1.227307435289929,1.0429559232363972,0.7989720756061828,0.5549882279759685
201703,CN,diplomacy,observed,1.4178317881986566,0.9646439486265996,1.1901445154614174,1.1901445154614174
201703,CN,economy,observed,2.1597047493350425,0.7346237892291407,1.623086147889281,1.623086147889281
201703,CN,law,observed,-0.7066942311415333,1.432470638137804,0.6305476582195373,-0.5334671815982941
201703,CN,politics,observed,0.12400277935955825,0.7641448535464008,0.22392744427203956,0.11084547776868998
201703,CN,security,observed,0.001434443948318957,1.3509315227289176,0.36860721707543026,0.13915329385223255
201703,CN,society_humanitarian,observed,1.0910782597496582,0.8741143989561508,0.737146136314692,0.18146229582602658
201703,US,diplomacy,observed,1.3488935348906146,2.0940311077427203,1.2036468339671598,1.0737987862438334
201703,US,economy,observed,2.215937073582432,1.8422498253985187,1.8612008176872803,1.8612008176872803
201703,US,law,observed,-0.6344975857149884,0.7668773400517295,0.4789854741672956,-0.11104119889398902
201703,US,politics,observed,0.11590486124351633,1.023305850923743,0.3329896614149925,0.2079968435771736
201703,US,security,observed,-0.844176446784951,1.8285436903873953,0.9836012953125892,-0.3855771753245689
201703,US,society_humanitarian,observed,0.8986795773809753,0.4775271838982354,0.4542475576123069,0.4542475576123069
201704,CN,diplomacy,observed,1.7643445363527643,2.055822515858302,1.5548644035959456,1.5548644035959456
201704,CN,economy,observed,2.5754132662739044,2.978094361174103,2.0239670052970697,1.6841541800101831
201704,CN,law,observed,-0.6762953604040977,0.5856972525153084,0.5856972525153084,-0.5856972525153084
201704,CN,politics,observed,0.6913855425286732,2.0140559248986305,0.6879197211865455,0.6879197211865455
201704,CN,security,observed,0.5197688579548677,1.251885362722328,0.636943694251085,0.636943694251085
201704,CN,society_humanitarian,observed,1.0433184592805065,0.9553896186882793,0.5732796318909928,0.3587444184263685
201704,US,diplomacy,observed,1.6496900224302227,2.881334530737,1.3909974768535514,1.3120440288899629
201704,US,economy,observed,2.1460304602756097,2.0358852375684897,1.657146104176539,1.4658651159878395
201704,US,law,observed,-0.7326643949222174,1.5245760830190882,0.7191894853000173,-0.7191894853000173
201704,US,politics,observed,0.12537327616883603,0.7228266240700232,0.26402262301827106,-0.14603126183788515
201704,US,security,observed,-0.7512190649399554,0.8540030815309139,0.5233793067756936,-0.5233793067756936
201704,US,society_humanitarian,observed,0.8717359774206338,0.5339099261520397,0.4523097897417739,0.3707096533315081
201705,CN,diplomacy,observed,1.9727740220021832,1.1977866872120235,1.604164073753645,0.8585921865002216
201705,CN,economy,observed,2.3727235843979857,1.2918611278182242,1.738899408141938,1.6486715426086582
201705,CN,law,observed,-0.5709907984816005,0.8773241130559888,0.6229478617087266,-0.3531302245701991
201705,CN,politics,observed,0.48367988662736217,1.0912851011360645,0.7398544771181953,0.1846886601065631
201705,CN,security,observed,-0.13979672885103106,1.469339322620637,0.5257076796306542,-0.1345009720037561
201705,CN,society_humanitarian,observed,1.1258964664467725,1.1280547126425962,0.675493213126589,0.2749570317600374
201705,US,diplomacy,observed,1.7128780383746016,1.6998690104116823,1.636431711582497,0.7703178859798109
201705,US,economy,observed,2.4001725106541776,1.797985219754863,1.888177152493193,1.5715069143170761
201705,US,law,observed,-0.3101094068878438,1.7057441686569659,0.4946290296622185,-0.09833993552826342
201705,US,politics,observed,0.23295913843354912,1.5058107559004918,0.5982347816586238,-0.024776544760679437
201705,US,security,observed,-0.8016495721698427,0.8537904316098639,0.589310249780589,-0.44779507354601805
201705,US,society_humanitarian,observed,1.2340985033313314,1.442539438797084,0.8107192174966241,0.6414682028617849
201706,CN,diplomacy,observed,1.1170971908209242,2.130635093933766,1.3939764503859862,-0.049671147829886284
201706,CN,economy,observed,1.980166045287556,2.934156653760666,2.107048942058297,0.15194488526470323
201706,CN,law,observed,-0.8598002602994216,0.9885724813617902,0.6264400519364678,-0.626127658084371
201706,CN,politics,observed,-0.11903502532784074,2.6071315980538716,0.6576853261784305,-0.6402583669318685
201706,CN,security,observed,-0.9281108188294804,0.89584429425006,0.5668153893649065,-0.4910499018401469
201706,CN,society_humanitarian,observed,1.0381012858936898,0.31703043802319736,0.4716143219883058,0.3377101565619448
201706,US,diplomacy,observed,1.4472791902660098,0.9325891433945539,1.2011766855688457,0.8008687811559276
201706,US,economy,observed,1.780014280682621,2.3979415234369785,1.7155337289869839,1.0055394806080378
201706,US,law,observed,-1.0390910947526604,0.5712470493772758,0.7508367174875934,-0.7508367174875934
201706,US,politics,observed,-0.3306911877317061,1.3680641672391196,0.4605604988836585,-0.4605604988836585
201706,US,security,observed,-0.951143148147507,1.0670684116894589,0.6982377711180244,-0.6982377711180244
201706,US,society_humanitarian,observed,0.7006989738487728,0.81459289122506,0.46748589451977796,0.10342383735761744
201707,CN,diplomacy,observed,1.0863465019725622,2.0420923541865252,1.1816885738973915,0.940482441213368
201707,CN,economy,observed,0.9124105392165893,2.703302332279904,1.5654483893318174,1.292039840379825
201707,CN,law,observed,-0.6959976340851007,0.7381047276490271,0.6464983768077252,-0.4433202503093183
201707,CN,politics,observed,-0.5608811911861451,1.319769898432443,0.7189760209438429,0.09642236992995568
201707,CN,security,observed,-1.0799659574968097,0.9444536160886988,0.7094678879118936,-0.3629103840779836
201707,CN,society_humanitarian,observed,1.1183691829847406,1.1800810158815493,0.7376396966850272,0.2951983774885051
201707,US,diplomacy,observed,1.4663485404430452,1.202099698929009,1.1038420767083115,0.6360393088106261
201707,US,economy,observed,1.9739235976552048,1.991192967194255,1.7590815916610947,0.9154428913103752
201707,US,law,observed,-0.643382350423629,0.880058465148301,0.5868522030063208,-0.2143985882614434
201707,US,politics,observed,-0.19129829284129674,0.7865847692422591,0.27244720074477313,-0.27244720074477313
201707,US,security,observed,-0.8904960757497385,0.7020527150030496,0.6049659770032376,-0.48881720304256066
201707,US,society_humanitarian,observed,0.7173476133561327,0.6020240582414657,0.4776538774375805,0.4776538774375805
201708,CN,diplomacy,observed,1.376506106856942,0.5738275886443613,1.0151803102801984,1.0127654158365262
201708,CN,economy,observed,1.0378821588074414,4.85386896067784,1.5298989649605284,1.5298989649605284
201708,CN,law,observed,-0.6420923550719384,0.672750089673293,0.5689392497307031,-0.2589064538466857
201708,CN,politics,observed,-0.3046303069958463,1.732758857661524,0.5318936177260276,-0.016366770742036445
201708,CN,security,observed,-0.2373629614653855,1.5113202828766474,0.45129704968385875,0.12328242215522615
201708,CN,society_humanitarian,observed,1.27815279200398,0.9071124248178345,0.9136710501262877,0.9136710501262877
201708,US,diplomacy,observed,1.3723935285380664,1.6865333902003803,1.2539287309028875,0.9297549115888919
201708,US,economy,observed,1.662049574827917,2.3903860375477954,1.411919542586559,1.411919542586559
201708,US,law,observed,-0.9666488452532648,0.39059177474685014,0.666937884837803,-0.616538176040095
201708,US,politics,observed,-0.4639793654701864,0.3439200226998362,0.3705608211617194,-0.3269027475334696
201708,US,security,observed,-0.8142395790250653,1.019094807831583,0.5593951742295035,-0.526758763284118
201708,US,society_humanitarian,observed,0.8727500416571973,0.5396746052883136,0.5795080817527547,0.5795080817527547
201709,CN,diplomacy,observed,1.0300546710495389,1.963773966826834,1.1081914116450273,1.1081914116450273
201709,CN,economy,observed,1.4271181807288442,2.900371217965148,1.5962821420612734,1.5962821420612734
201709,CN,law,observed,-1.006619247637291,0.9379075028899804,0.6991542920862307,-0.3542754310700469
201709,CN,politics,observed,-0.7539859795793604,1.5636661408150392,0.7704713950851197,-0.03534790206851888
201709,CN,security,observed,-1.1368255421154616,1.4599933843681319,0.9917825576534683,-0.5045096949779401
201709,CN,society_humanitarian,observed,1.3838708610836827,1.3707705144929354,0.952998364465327,0.5352262144377187
201709,US,diplomacy,observed,1.5187769846904797,1.386426331154492,1.0841680433676653,0.805060366806514
201709,US,economy,observed,2.259509962005883,2.8345788867024346,1.9709862247099887,0.3958277856256828
201709,US,law,observed,-0.8976617952390298,0.925955686350324,0.6688340673450387,-0.3001406726826486
201709,US,politics,observed,-0.25741577490611095,0.48507135431062753,0.2844484392645569,-0.09542680388062046
201709,US,security,observed,-0.802892689259099,1.0120980650855331,0.648146392046125,-0.24141484884584122
201709,US,society_humanitarian,observed,1.4271234985382573,1.460043092903806,0.9055938194003658,0.35114454589692556
201710,CN,diplomacy,observed,1.251430209749936,1.719136615764583,1.1908620848911666,1.1908620848911666
201710,CN,economy,observed,1.5778392158171592,0.8108571636268002,1.1568867779308696,1.1568867779308696
201710,CN,law,observed,-0.8701457072902246,1.6965208913212477,0.9186542950472708,-0.486945021648402
201710,CN,politics,observed,-0.45957187850703846,2.3281020795967766,0.859999018823526,0.29115316186918494
201710,CN,security,observed,-0.8858046727956546,1.8613523570550474,0.9174414404372311,0.13804125183769
201710,CN,society_humanitarian,observed,0.9473521874691628,0.34354582064328554,0.45848982696349283,0.28198255245704157
201710,US,diplomacy,observed,1.3756770865989156,1.1715287381222315,1.0950032579613342,0.9645212920721633
201710,US,economy,observed,2.0876786533766998,1.6903804472531685,1.666010096839626,1.1445783417775695
201710,US,law,observed,-0.9921674059315101,1.3156232134584565,0.791210492777291,-0.37096867236468867
201710,US,politics,observed,-0.1144687822804879,1.473844092049578,0.43444124561202097,0.08930309859330907
