seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
40,250,210,7.741922000000,20.188006000000,27.929928000000,0.001340360457,0.003495153393,0.002417756925
40,260,220,7.902729289941,21.139460059172,29.042189349112,0.001368201054,0.003659878819,0.002514039937
40,270,230,7.722635459534,21.948688271605,29.671323731139,0.001337021375,0.003799980656,0.002568501016
40,280,240,7.832678571429,23.474540816327,31.307219387755,0.001356073160,0.004064151803,0.002710112482
40,290,250,7.791368906064,22.004475326992,29.795844233056,0.001348921209,0.003809639080,0.002579280145
40,300,260,8.147783333333,23.386705555556,31.534488888889,0.001410627308,0.004048944868,0.002729786088
40,310,270,8.323997138398,22.118380593132,30.442377731530,0.001441135239,0.003829359521,0.002635247380
40,320,280,8.253320312500,22.338437500000,30.591757812500,0.001428898946,0.003867458016,0.002648178481
40,330,290,8.459762396694,20.509250459137,28.969012855831,0.001464640304,0.003550770509,0.002507705406
40,340,300,9.112443771626,19.944026816609,29.056470588235,0.001577639157,0.003452913230,0.002515276194
40,350,310,9.231266326531,19.685521428571,28.916787755102,0.001598210929,0.003408158142,0.002503184536
40,360,320,9.288425925926,19.377638888889,28.666064814815,0.001608106982,0.003354854378,0.002481480680
40,370,330,9.728927136596,18.937738312637,28.666665449233,0.001684371042,0.003278694306,0.002481532674
40,380,340,10.329532548476,18.864525623269,29.194058171745,0.001788353973,0.003266018979,0.002527186476
